state_time,t_peak,peak_tn,experiment_type,trial_phase,stride_in_condition,est_stride_dur,actual_stride_dur
488706,51.3,0.18,sav,B,1,1090,1090
489816,51.3,0.18,sav,B,2,1090,1110
490926,51.3,0.18,sav,B,3,1090,1110
492036,51.3,0.18,sav,B,4,1110,1110
493156,51.3,0.18,sav,B,5,1110,1120
507876,51.3,0.18,sav,A,1,1120,1150
508996,51.3,0.18,sav,A,1,1130,1130
510116,51.3,0.18,sav,A,2,1120,1120
511256,51.3,0.18,sav,A,3,1130,1140
512366,51.3,0.18,sav,A,4,1130,1110
513486,51.3,0.07000000000000003,sav,B,1,1120,1120
514596,51.3,0.07000000000000003,sav,B,2,1120,1110
515726,51.3,0.07000000000000003,sav,B,3,1120,1130
516856,51.3,0.07000000000000003,sav,B,4,1120,1130
517976,51.3,0.07000000000000003,sav,B,5,1120,1120
535006,51.3,0.06000000000000003,sav,A,1,1130,1130
536126,51.3,0.06000000000000003,sav,A,1,1130,1130
537246,51.3,0.06000000000000003,sav,A,2,1130,1120
538366,51.3,0.06000000000000003,sav,A,3,1120,1120
539476,51.3,0.06000000000000003,sav,A,4,1120,1110
540576,51.3,0.18,sav,B,1,1120,1100
541676,51.3,0.18,sav,B,2,1110,1100
542776,51.3,0.18,sav,B,3,1100,1100
543846,51.3,0.18,sav,B,4,1100,1070
544976,51.3,0.18,sav,B,5,1100,1130
556076,51.3,0.07000000000000003,sav,A,1,1100,1100
557216,51.3,0.07000000000000003,sav,A,1,1110,1150
558326,51.3,0.07000000000000003,sav,A,2,1110,1110
559416,51.3,0.07000000000000003,sav,A,3,1110,1090
560536,51.3,0.07000000000000003,sav,A,4,1110,1120
561646,51.3,0.18,sav,B,1,1110,1110
562776,51.3,0.18,sav,B,2,1110,1130
563866,51.3,0.18,sav,B,3,1110,1090
564976,51.3,0.18,sav,B,4,1110,1110
566056,51.3,0.18,sav,B,5,1110,1080
580716,51.3,0.06000000000000003,sav,A,1,1120,1120
581826,51.3,0.06000000000000003,sav,A,1,1120,1120
582936,51.3,0.06000000000000003,sav,A,2,1120,1110
584046,51.3,0.06000000000000003,sav,A,3,1120,1110
585156,51.3,0.06000000000000003,sav,A,4,1110,1110
586276,51.3,0.18,sav,B,1,1110,1120
587396,51.3,0.18,sav,B,2,1110,1120
588506,51.3,0.18,sav,B,3,1110,1110
589626,51.3,0.18,sav,B,4,1120,1120
590766,51.3,0.18,sav,B,5,1120,1140
603166,51.3,0.18,sav,A,1,1140,1150
604276,51.3,0.18,sav,A,1,1120,1120
605436,51.3,0.18,sav,A,2,1140,1160
606546,51.3,0.18,sav,A,3,1120,1110
607676,51.3,0.18,sav,A,4,1130,1130
608786,51.3,0.05000000000000003,sav,B,1,1120,1110
609896,51.3,0.05000000000000003,sav,B,2,1110,1110
611026,51.3,0.05000000000000003,sav,B,3,1110,1130
612146,51.3,0.05000000000000003,sav,B,4,1120,1120
613266,51.3,0.05000000000000003,sav,B,5,1120,1120
623346,51.3,0.18,sav,A,1,1110,1110
624436,51.3,0.18,sav,A,1,1110,1100
625566,51.3,0.18,sav,A,2,1110,1130
626696,51.3,0.18,sav,A,3,1110,1130
627766,51.3,0.18,sav,A,4,1110,1070
628876,51.3,0.18,sav,B,1,1110,1110
629956,51.3,0.18,sav,B,2,1110,1080
631076,51.3,0.18,sav,B,3,1110,1120
632196,51.3,0.18,sav,B,4,1110,1120
633326,51.3,0.18,sav,B,5,1120,1130
645636,51.3,0.18,sav,A,1,1120,1100
646756,51.3,0.18,sav,A,1,1120,1130
647886,51.3,0.18,sav,A,2,1130,1130
