state_time,t_rise,t_fall,t_peak,est_stride_dur,actual_stride_dur
35409,25.3,10.3,51.3,-1,35410
36779,25.3,10.3,51.3,1370,1370
38009,25.3,10.3,51.3,1370,1230
39169,25.3,10.3,51.3,1230,1160
40299,25.3,10.3,51.3,1230,1130
41509,25.3,10.3,51.3,1210,1210
