state_time,t_peak,peak_tn,experiment_type,trial_phase,stride_in_condition,est_stride_dur,actual_stride_dur
1320552,51.3,0.18,sav,B,0,1070,1070
1321632,51.3,0.18,sav,B,0,1070,1080
1329792,51.3,0.08000000000000003,sav,A,0,1090,1090
1330332,51.3,0.08000000000000003,sav,A,0,1080,1070
1331412,51.3,0.08000000000000003,sav,A,0,1080,1080
1332482,51.3,0.08000000000000003,sav,A,0,1080,1070
1333552,51.3,0.08000000000000003,sav,A,0,1070,1070
1334652,51.3,0.08000000000000003,sav,A,0,1070,1100
1335732,51.3,0.18,sav,B,0,1080,1080
1336832,51.3,0.18,sav,B,0,1080,1100
1337902,51.3,0.18,sav,B,0,1080,1070
1338982,51.3,0.18,sav,B,0,1080,1080
1340072,51.3,0.18,sav,B,0,1080,1090
1341162,51.3,0.18,sav,B,0,1090,1090
1342262,51.3,0.18,sav,B,0,1090,1100
1351492,51.3,0.07000000000000003,sav,A,0,1080,1100
1351992,51.3,0.07000000000000003,sav,A,0,1080,1040
1353062,51.3,0.07000000000000003,sav,A,0,1070,1070
1354132,51.3,0.07000000000000003,sav,A,0,1070,1070
1355192,51.3,0.07000000000000003,sav,A,0,1070,1060
1356292,51.3,0.07000000000000003,sav,A,0,1070,1100
1357372,51.3,0.18,sav,B,0,1070,1080
1358472,51.3,0.18,sav,B,0,1080,1100
1359522,51.3,0.18,sav,B,0,1080,1050
1360602,51.3,0.18,sav,B,0,1080,1080
1361672,51.3,0.18,sav,B,0,1080,1070
1362772,51.3,0.18,sav,B,0,1080,1100
1363832,51.3,0.18,sav,B,0,1070,1060
1371922,51.3,0.06000000000000003,sav,A,0,1080,1060
1372472,51.3,0.06000000000000003,sav,A,0,1090,1100
1373552,51.3,0.06000000000000003,sav,A,0,1080,1080
1374632,51.3,0.06000000000000003,sav,A,0,1080,1080
1375712,51.3,0.06000000000000003,sav,A,0,1080,1080
1376792,51.3,0.06000000000000003,sav,A,0,1080,1080
1377872,51.3,0.18,sav,B,0,1080,1080
1378952,51.3,0.18,sav,B,0,1080,1080
1380002,51.3,0.18,sav,B,0,1080,1050
1381082,51.3,0.18,sav,B,0,1080,1080
1382152,51.3,0.18,sav,B,0,1080,1070
1383252,51.3,0.18,sav,B,0,1080,1100
1384332,51.3,0.18,sav,B,0,1080,1080
