state_time,experiment_type,t_peak,t_rise,t_fall,peak_tn,est_stride_dur,actual_stride_dur
136255,sav,51.3,25.299999999999997,10.300000000000004,0.18,1210,1200
137455,sav,51.3,25.299999999999997,10.300000000000004,0.18,1210,1200
138645,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1190
139855,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1210
141065,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1210
142275,sav,51.3,25.299999999999997,10.300000000000004,0.18,1210,1210
143525,sav,51.3,25.299999999999997,10.300000000000004,0.18,1210,1250
144705,sav,51.3,25.299999999999997,10.300000000000004,0.18,1210,1180
145925,sav,51.3,25.299999999999997,10.300000000000004,0.18,1210,1220
147125,sav,51.3,25.299999999999997,10.300000000000004,0.18,1210,1200
148325,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1200
149555,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1230
150755,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1200
151965,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1210
153155,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1190
154345,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1190
155575,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1230
156765,sav,51.3,25.299999999999997,10.300000000000004,0.18,1190,1190
157985,sav,51.3,25.299999999999997,10.300000000000004,0.18,1190,1220
159155,sav,51.3,25.299999999999997,10.300000000000004,0.18,1190,1170
160355,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1200
161565,sav,51.3,25.299999999999997,10.300000000000004,0.18,1200,1210
162735,sav,51.3,25.299999999999997,10.300000000000004,0.185,1200,1170
163915,sav,51.3,25.299999999999997,10.300000000000004,0.185,1180,1180
165115,sav,51.3,25.299999999999997,10.300000000000004,0.185,1200,1200
166305,sav,51.3,25.299999999999997,10.300000000000004,0.185,1190,1190
167505,sav,51.3,25.299999999999997,10.300000000000004,0.185,1190,1200
168685,sav,51.3,25.299999999999997,10.300000000000004,0.19,1190,1180
169895,sav,51.3,25.299999999999997,10.300000000000004,0.19,1200,1210
171085,sav,51.3,25.299999999999997,10.300000000000004,0.19,1190,1190
172305,sav,51.3,25.299999999999997,10.300000000000004,0.19,1200,1220
173535,sav,51.3,25.299999999999997,10.300000000000004,0.19,1210,1230
174735,sav,51.3,25.299999999999997,10.300000000000004,0.19,1210,1200
175915,sav,51.3,25.299999999999997,10.300000000000004,0.19,1200,1180
177125,sav,51.3,25.299999999999997,10.300000000000004,0.19,1210,1210
178325,sav,51.3,25.299999999999997,10.300000000000004,0.19,1200,1200
179545,sav,51.3,25.299999999999997,10.300000000000004,0.195,1200,1220
180735,sav,51.3,25.299999999999997,10.300000000000004,0.195,1200,1190
181965,sav,51.3,25.299999999999997,10.300000000000004,0.195,1210,1230
183135,sav,51.3,25.299999999999997,10.300000000000004,0.195,1200,1170
184345,sav,51.3,25.299999999999997,10.300000000000004,0.195,1210,1210
185555,sav,51.3,25.299999999999997,10.300000000000004,0.195,1210,1210
186765,sav,51.3,25.299999999999997,10.300000000000004,0.2,1210,1210
187965,sav,51.3,25.299999999999997,10.300000000000004,0.2,1210,1200
189165,sav,51.3,25.299999999999997,10.300000000000004,0.2,1210,1200
190395,sav,51.3,25.299999999999997,10.300000000000004,0.2,1210,1230
191575,sav,51.3,25.299999999999997,10.300000000000004,0.20500000000000002,1200,1180
192785,sav,51.3,25.299999999999997,10.300000000000004,0.20500000000000002,1200,1210
193995,sav,51.3,25.299999999999997,10.300000000000004,0.20500000000000002,1210,1210
195215,sav,51.3,25.299999999999997,10.300000000000004,0.20500000000000002,1210,1220
196385,sav,51.3,25.299999999999997,10.300000000000004,0.20500000000000002,1210,1170
197605,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1210,1220
198765,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1210,1160
199965,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1200
201165,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1200
202355,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1190
203565,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1210
204755,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1190
205965,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1210
207175,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1210,1210
208365,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1210,1190
209555,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1190,1190
210765,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1210,1210
211915,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1190,1150
213115,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1190,1200
214285,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1190,1170
215475,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1190,1190
216645,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1170,1170
217855,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1190,1210
219035,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1180,1180
220225,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1190,1190
221425,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1190,1200
222625,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1200
223825,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1200
225035,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1210
226235,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1200
227415,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1180
228615,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1200
229815,sav,51.3,25.299999999999997,10.300000000000004,0.21000000000000002,1200,1200
231005,sav,51.3,25.299999999999997,10.300000000000004,0.21500000000000002,1200,1190
232185,sav,51.3,25.299999999999997,10.300000000000004,0.21500000000000002,1190,1180
233395,sav,51.3,25.299999999999997,10.300000000000004,0.21500000000000002,1200,1210
234595,sav,51.3,25.299999999999997,10.300000000000004,0.21500000000000002,1200,1200
235795,sav,51.3,25.299999999999997,10.300000000000004,0.22000000000000003,1200,1200
237015,sav,51.3,25.299999999999997,10.300000000000004,0.22000000000000003,1200,1220
238225,sav,51.3,25.299999999999997,10.300000000000004,0.22000000000000003,1210,1210
239445,sav,51.3,25.299999999999997,10.300000000000004,0.22000000000000003,1210,1220
240675,sav,51.3,25.299999999999997,10.300000000000004,0.22500000000000003,1220,1230
241875,sav,51.3,25.299999999999997,10.300000000000004,0.22500000000000003,1220,1200
243075,sav,51.3,25.299999999999997,10.300000000000004,0.22500000000000003,1210,1200
244285,sav,51.3,25.299999999999997,10.300000000000004,0.22500000000000003,1210,1210
245495,sav,51.3,25.299999999999997,10.300000000000004,0.22500000000000003,1210,1210
246695,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1200,1200
247905,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1210,1210
249115,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1210,1210
250295,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1210,1180
251495,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1200,1200
252705,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1210,1210
253915,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1210,1210
255115,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1200,1200
256305,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1200,1190
257535,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1210,1230
258685,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1200,1150
259865,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1190,1180
261075,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1190,1210
262275,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1200,1200
263495,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1200,1220
264715,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1210,1220
265935,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1220,1220
267155,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1220,1220
268455,sav,51.3,25.299999999999997,10.300000000000004,0.23000000000000004,1220,1300
