state_time,t_rise,t_fall,t_peak,est_stride_dur,actual_stride_dur
49126,25.3,10.3,51.3,-1,49127
50396,25.3,10.3,51.3,1270,1270
51586,25.3,10.3,51.3,1270,1190
52866,25.3,10.3,51.3,1270,1280
55256,25.3,10.3,51.3,1270,2390
