state_time,ank_ang,mot_ang,mot_cur
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
96,634590032,0,0
