state_time,ank_ang,mot_ang,mot_cur
7979,6183,49963,800
7989,6175,49899,798
7999,6167,49826,805
8009,6158,49739,798
8019,6146,49642,796
8029,6135,49553,799
8039,6128,49477,800
8049,6120,49410,799
8059,6113,49345,804
8069,6104,49260,793
8079,6094,49168,798
8089,6085,49075,806
8099,6076,48993,798
8109,6069,48936,802
8119,6063,48877,803
8129,6054,48800,798
8139,6047,48723,806
8149,6038,48637,798
8159,6029,48558,799
8169,6023,48497,796
8179,6016,48434,800
8189,6009,48366,799
8199,6001,48287,802
8209,5993,48191,794
8219,5984,48115,804
8229,5977,48046,802
8239,5970,47994,803
8249,5965,47949,801
8259,5960,47881,801
8269,5950,47795,794
8279,5941,47707,802
8289,5932,47624,796
8299,5925,47560,802
8309,5920,47503,800
8319,5912,47424,802
8329,5902,47338,803
8339,5894,47245,797
8349,5884,47161,800
8359,5876,47088,805
8369,5869,47009,798
8379,5859,46914,798
8389,5848,46811,793
8399,5840,46716,800
8409,5831,46629,795
8419,5824,46559,806
8429,5817,46468,798
8439,5807,46370,797
8449,5797,46261,795
8459,5787,46162,804
8469,5779,46064,788
8479,5771,45973,801
8489,5762,45873,796
8499,5754,45786,803
8509,5748,45708,797
8519,5742,45634,806
8529,5734,45551,802
8539,5725,45454,796
8549,5717,45360,804
8559,5711,45273,797
8569,5706,45206,802
8579,5698,45126,806
8589,5690,45032,802
8599,5683,44939,800
8609,5675,44853,801
8619,5669,44788,805
8629,5663,44713,804
8639,5655,44617,797
8649,5646,44502,787
8659,5637,44395,807
8669,5629,44298,808
8679,5621,44207,802
8689,5614,44109,797
8699,5606,44015,801
8709,5598,43915,804
8719,5588,43822,802
8729,5581,43708,789
8739,5570,43590,800
8749,5559,43474,798
8759,5552,43376,805
8769,5544,43283,804
8779,5535,43183,801
8789,5526,43080,798
8799,5518,42979,797
8809,5510,42884,799
8819,5501,42781,798
8829,5492,42679,803
8839,5483,42578,796
8849,5474,42487,803
8859,5465,42381,799
8869,5453,42267,797
8879,5443,42158,798
8889,5436,42073,805
8899,5428,41981,797
8909,5419,41885,802
8919,5409,41778,792
8929,5401,41674,803
8939,5390,41563,795
8949,5381,41447,792
8959,5370,41336,801
8969,5364,41251,801
8979,5355,41172,799
8989,5349,41097,804
8999,5342,41000,801
9009,5332,40886,795
9019,5322,40754,787
9029,5312,40630,794
9039,5302,40517,805
9049,5293,40411,799
9059,5287,40322,802
9069,5279,40233,800
9079,5270,40134,798
9089,5261,40013,791
9099,5249,39875,800
9109,5239,39747,811
9119,5229,39625,792
9129,5219,39504,804
9139,5209,39380,800
9149,5199,39259,797
9159,5188,39120,791
9169,5176,38977,797
9179,5166,38847,802
9189,5155,38719,800
9199,5144,38581,795
9209,5132,38438,796
9219,5120,38297,792
9229,5108,38153,806
9239,5096,38012,797
9249,5084,37874,792
9259,5073,37725,802
9269,5060,37570,802
9279,5050,37432,805
9289,5039,37301,801
9299,5028,37169,801
9309,5017,37042,799
9319,5008,36916,793
9329,4997,36787,796
9339,4988,36681,807
9349,4981,36610,800
9359,4977,36548,807
9369,4970,36473,796
9379,4964,36398,806
9389,4957,36313,796
9399,4952,36245,799
9409,4947,36189,801
9419,4945,36147,804
9429,4940,36101,797
9439,4938,36053,796
9449,4932,36004,797
9459,4927,35945,793
9469,4922,35895,797
9479,4920,35859,789
9489,4917,35826,803
9499,4914,35781,805
9509,4908,35727,793
9519,4904,35684,799
9529,4902,35645,813
9539,4896,35576,799
9549,4890,35501,801
9559,4884,35431,799
9569,4879,35367,796
9579,4875,35316,796
9589,4871,35286,795
9599,4869,35255,807
9609,4864,35198,807
9619,4858,35120,799
9629,4850,35035,802
9639,4842,34938,795
9649,4836,34856,798
9659,4829,34788,797
9669,4824,34728,800
9679,4819,34665,800
9689,4813,34587,794
9699,4806,34511,798
9709,4801,34433,798
9719,4795,34373,803
9729,4790,34312,809
9739,4784,34221,798
9749,4774,34115,797
9759,4766,34011,799
9769,4760,33936,803
9779,4757,33874,805
9789,4750,33798,797
9799,4744,33723,803
9809,4737,33637,793
9819,4731,33561,798
9829,4726,33492,803
9839,4720,33418,801
9849,4714,33343,800
9859,4708,33261,799
9869,4701,33186,797
9879,4698,33128,802
9889,4694,33072,802
9899,4690,33019,801
9909,4685,32971,800
9919,4682,32905,794
9929,4676,32823,797
9939,4670,32742,799
9949,4664,32666,803
9959,4659,32605,803
9969,4656,32573,791
9979,4656,32556,806
9989,4652,32513,809
9999,4646,32433,801
10009,4639,32339,803
10019,4631,32235,796
10029,4626,32152,793
10039,4622,32092,796
10049,4617,32043,795
10059,4613,32001,809
10069,4610,31944,799
10079,4603,31860,804
10089,4597,31762,798
10099,4590,31672,797
10109,4584,31601,801
10119,4580,31549,805
10129,4575,31479,798
10139,4568,31394,796
10149,4563,31307,801
10159,4557,31225,796
10169,4551,31165,796
10179,4547,31109,805
10189,4541,31033,804
10199,4535,30952,799
10209,4529,30856,792
10219,4521,30774,799
10229,4516,30703,796
10239,4510,30633,799
10249,4504,30557,799
10259,4498,30470,795
10269,4491,30387,792
10279,4486,30314,802
10289,4481,30243,794
10299,4475,30187,800
10309,4470,30111,795
10319,4463,30018,806
10329,4456,29920,798
10339,4447,29824,793
10349,4442,29752,804
10359,4436,29672,793
10369,4430,29602,798
10379,4423,29517,800
10389,4416,29431,795
10399,4409,29358,800
10409,4402,29288,799
10419,4395,29214,806
10429,4389,29129,801
10439,4381,29031,788
10449,4372,28938,798
10459,4365,28861,796
10469,4361,28808,803
10479,4356,28735,802
10489,4348,28647,800
10499,4340,28557,800
10509,4333,28473,798
10519,4327,28407,803
10529,4321,28344,806
10539,4314,28258,795
10549,4307,28164,799
10559,4299,28068,796
10569,4293,27993,800
10579,4287,27928,802
10589,4281,27865,798
10599,4275,27797,802
10609,4268,27711,796
10619,4261,27627,805
10629,4253,27544,800
10639,4246,27471,796
10649,4241,27396,802
10659,4233,27313,796
10669,4227,27236,799
10679,4222,27158,801
10689,4214,27096,796
10699,4211,27054,802
10709,4207,26996,803
10719,4200,26918,801
10729,4194,26833,800
10739,4185,26736,796
10749,4178,26655,802
10759,4171,26591,795
10769,4169,26544,804
10779,4165,26497,803
10789,4159,26436,808
10799,4153,26360,793
10809,4147,26293,803
10819,4140,26225,803
10829,4136,26178,805
10839,4132,26137,802
10849,4128,26077,800
10859,4121,25995,795
10869,4114,25909,794
10879,4106,25830,788
10889,4101,25778,798
10899,4098,25748,800
10909,4094,25708,804
10919,4090,25641,800
10929,4082,25550,801
10939,4073,25445,791
10949,4065,25354,806
10959,4060,25277,798
10969,4053,25215,798
10979,4048,25148,798
10989,4042,25075,796
10999,4035,24997,796
11009,4030,24931,802
11019,4025,24858,802
11029,4017,24795,801
11039,4015,24732,805
11049,4008,24646,796
11059,3999,24556,802
11069,3990,24459,799
11079,3985,24376,793
11089,3980,24312,798
11099,3973,24242,795
11109,3967,24175,801
11119,3962,24098,800
11129,3955,24004,801
11139,3948,23920,805
11149,3940,23832,798
11159,3933,23744,801
11169,3924,23639,791
11179,3915,23531,802
11189,3908,23432,795
11199,3902,23361,798
11209,3895,23278,798
11219,3887,23182,800
11229,3879,23075,795
11239,3869,22965,805
11249,3861,22854,791
11259,3850,22735,800
11269,3841,22616,800
11279,3832,22515,801
11289,3824,22418,801
11299,3814,22311,798
11309,3804,22186,798
11319,3793,22057,792
11329,3783,21934,797
11339,3773,21809,806
11349,3764,21687,797
11359,3754,21573,802
11369,3743,21450,797
11379,3733,21317,797
11389,3720,21181,804
11399,3711,21055,803
11409,3701,20929,796
11419,3690,20797,804
11429,3679,20667,803
11439,3669,20536,799
11449,3659,20401,795
11459,3649,20270,799
11469,3640,20150,809
11479,3628,20016,801
11489,3617,19869,789
11499,3605,19725,802
11509,3593,19585,804
11519,3584,19448,802
11529,3572,19318,801
11539,3561,19192,796
11549,3552,19056,802
11559,3541,18918,798
11569,3529,18789,797
11579,3518,18661,800
11589,3508,18525,799
11599,3496,18397,801
11609,3485,18273,804
11619,3476,18146,793
11629,3465,18026,794
11639,3455,17917,809
11649,3444,17787,790
11659,3433,17651,788
11669,3422,17529,812
11679,3413,17413,796
11689,3403,17301,799
11699,3393,17192,799
11709,3385,17087,798
11719,3377,16981,798
11729,3366,16865,795
11739,3357,16750,803
11749,3346,16641,802
11759,3336,16540,807
11769,3328,16429,790
11779,3318,16314,799
11789,3308,16198,801
11799,3299,16103,810
11809,3289,16005,799
11819,3281,15909,801
11829,3272,15803,798
11839,3261,15699,799
11849,3253,15593,804
11859,3243,15480,801
11869,3233,15355,797
11879,3222,15236,800
11889,3212,15134,807
11899,3202,15023,798
11909,3192,14910,795
11919,3181,14801,809
11929,3172,14707,805
11939,3162,14599,792
11949,3150,14484,795
11959,3140,14372,813
11969,3130,14275,802
11979,3119,14166,797
11989,3108,14049,796
11999,3098,13937,804
12009,3086,13830,801
12019,3077,13726,797
12029,3065,13612,805
12039,3053,13488,790
12049,3042,13371,804
12059,3029,13251,794
12069,3018,13126,796
12079,3007,13005,806
12089,2995,12890,802
12099,2984,12772,796
12109,2970,12635,790
12119,2958,12494,793
12129,2943,12357,800
12139,2930,12211,801
12149,2916,12073,806
12159,2904,11948,811
12169,2891,11815,801
12179,2877,11679,796
12189,2865,11553,804
12199,2853,11432,803
12209,2841,11303,799
12219,2829,11177,806
12229,2816,11050,803
12239,2804,10918,799
12249,2791,10791,802
12259,2779,10673,806
12269,2768,10559,800
12279,2757,10444,804
12289,2743,10321,795
12299,2732,10207,800
12309,2722,10100,802
12319,2712,9989,795
12329,2703,9887,810
12339,2693,9786,799
12349,2685,9687,804
12359,2675,9568,794
12369,2664,9444,785
12379,2655,9334,804
12389,2647,9225,798
12399,2638,9120,804
12409,2629,9007,803
12419,2621,8902,804
12429,2612,8796,792
12439,2605,8682,789
12449,2595,8567,806
12459,2585,8450,794
12469,2578,8342,803
12479,2570,8217,792
12489,2560,8086,799
12499,2551,7957,804
12509,2541,7831,799
12519,2532,7711,805
12529,2526,7593,801
12539,2519,7489,800
12549,2512,7383,801
12559,2504,7268,799
12569,2496,7145,796
12579,2488,7029,795
12589,2482,6927,801
12599,2475,6816,797
12609,2468,6706,801
12619,2462,6597,804
12629,2456,6496,803
12639,2450,6386,800
12649,2443,6275,793
12659,2437,6180,804
12669,2432,6090,802
12679,2426,6003,803
12689,2422,5909,798
12699,2418,5806,800
12709,2411,5703,798
12719,2406,5612,799
12729,2401,5517,793
12739,2398,5434,800
12749,2394,5357,800
12759,2390,5279,792
12769,2387,5231,800
12779,2386,5187,802
12789,2383,5125,797
12799,2380,5061,801
12809,2378,5002,804
12819,2374,4927,799
12829,2370,4857,795
12839,2368,4800,798
12849,2366,4748,794
12859,2364,4706,799
12869,2363,4663,798
12879,2361,4611,803
12889,2358,4541,801
12899,2354,4464,798
12909,2351,4391,800
12919,2349,4324,793
12929,2348,4286,798
12939,2347,4272,794
12949,2348,4274,797
12959,2347,4275,803
12969,2347,4273,796
12979,2347,4274,799
12989,2347,4273,801
12999,2347,4273,802
13009,2347,4274,801
13019,2348,4274,800
13029,2348,4274,799
13039,2348,4275,797
13049,2348,4276,804
13059,2347,4278,801
13069,2348,4278,800
13079,2347,4278,798
13089,2348,4279,798
13099,2348,4281,801
13109,2347,4283,799
13119,2348,4284,800
13129,2348,4285,795
13139,2347,4291,801
13149,2348,4300,804
13159,2349,4310,798
13169,2350,4325,801
13179,2350,4359,797
13189,2351,4375,822
13199,2351,4368,792
13209,2351,4373,806
13219,2351,4368,801
13229,2351,4370,803
13239,2351,4370,800
13249,2350,4369,798
13259,2351,4369,803
13269,2350,4370,800
13279,2351,4369,802
13289,2351,4370,801
13299,2351,4372,801
13309,2352,4371,802
13319,2351,4373,802
13329,2352,4373,803
13339,2352,4373,800
13349,2352,4373,801
13359,2352,4372,803
13369,2352,4372,802
13379,2350,4371,803
13389,2350,4371,800
13399,2350,4371,801
13409,2350,4371,803
13419,2352,4370,800
13429,2352,4369,803
13439,2352,4370,804
13449,2351,4371,800
13459,2352,4371,803
13469,2350,4372,805
13479,2352,4373,804
13489,2351,4373,801
13499,2352,4372,802
13509,2352,4372,803
13519,2352,4372,802
13529,2350,4371,802
13539,2350,4372,806
13549,2352,4371,798
13559,2352,4372,799
13569,2351,4372,805
13579,2352,4372,801
13589,2351,4373,804
13599,2352,4374,801
13609,2351,4372,804
13619,2351,4371,803
13629,2352,4371,801
13639,2352,4371,803
13649,2352,4372,803
13659,2352,4372,802
13669,2351,4372,801
13679,2351,4373,801
13689,2352,4373,800
13699,2353,4373,799
13709,2352,4373,803
13719,2352,4372,806
13729,2352,4372,802
13739,2352,4374,801
13749,2352,4374,802
13759,2353,4373,803
13769,2352,4373,804
13779,2352,4373,802
13789,2352,4374,800
13799,2352,4373,799
13809,2352,4373,806
13819,2352,4376,804
13829,2353,4375,798
13839,2353,4374,801
13849,2352,4373,802
13859,2352,4374,798
13869,2351,4374,803
13879,2353,4375,803
13889,2352,4374,802
13899,2353,4374,803
13909,2352,4374,804
13919,2352,4374,802
13929,2352,4375,802
13939,2352,4373,801
13949,2352,4373,801
13959,2352,4373,800
13969,2352,4374,803
13979,2352,4373,803
13989,2352,4375,800
13999,2353,4375,802
14009,2353,4375,803
14019,2353,4374,800
14029,2353,4375,800
14039,2353,4375,802
14049,2353,4374,798
14059,2353,4374,801
14069,2353,4374,808
14079,2353,4374,802
14089,2353,4374,800
14099,2353,4373,798
14109,2353,4375,800
14119,2354,4374,804
14129,2354,4372,802
14139,2353,4374,802
14149,2354,4374,800
14159,2354,4374,802
14169,2353,4374,801
14179,2352,4372,801
14189,2354,4375,803
14199,2353,4375,799
14209,2354,4373,799
14219,2353,4374,802
14229,2353,4374,799
