state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
1939,-8152,-442,-264,-54,32,7,2992,7,1,-1,0,37491,147,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8017,0,624,0
1949,-8178,-452,-284,-55,33,0,2992,2,-3,-3,0,37493,138,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8017,0,1949,0
1959,-8184,-462,-312,-54,36,0,2991,7,-4,-2,0,37492,136,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,1959,0
1969,-8158,-456,-344,-46,27,2,2990,-7,-3,-1,0,37491,150,24,79,0,0,0,0,0,0,0,0,-32298,0,0,0,8017,0,1969,0
1979,-8166,-468,-328,-53,17,3,2991,0,-1,-2,0,37490,152,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8017,0,1979,0
1989,-8150,-462,-336,-46,16,2,2991,5,-1,0,0,37493,138,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8017,0,1989,0
1999,-8158,-484,-332,-52,7,-1,2990,-4,0,-1,0,37494,128,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,1999,0
2009,-8142,-488,-298,-50,3,-1,2989,-7,-5,-3,0,37491,134,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8016,0,2009,0
2019,-8138,-460,-298,-45,3,2,2989,-7,-6,-3,0,37497,147,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2019,0
2029,-8160,-468,-272,-45,-6,1,2991,2,1,-1,0,37495,136,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2029,0
2039,-8184,-482,-250,-43,5,6,2991,-1,1,-1,0,37497,123,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2039,0
2049,-8134,-488,-288,-49,13,6,2991,1,0,-1,0,37493,128,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2049,0
2059,-8162,-522,-274,-49,6,3,2991,-2,-1,-1,0,37491,136,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2059,0
2069,-8146,-436,-280,-47,14,6,2991,-4,-1,-1,0,37491,139,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2069,0
2079,-8138,-474,-298,-46,9,1,2991,1,3,0,0,37490,134,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8017,0,2079,0
2089,-8158,-500,-286,-46,9,15,2991,4,0,0,0,37488,128,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8017,0,2089,0
2099,-8120,-432,-274,-43,4,17,2991,5,-2,-2,0,37488,140,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2098,0
2109,-8164,-502,-308,-44,2,9,2991,-2,-1,-2,0,37486,149,24,79,0,0,0,0,0,0,0,0,-32296,0,0,0,8016,0,2108,0
2119,-8182,-468,-270,-43,5,13,2990,-2,-2,0,0,37498,155,24,79,0,0,0,0,0,0,0,0,-32296,0,0,0,8018,0,2118,0
2129,-8148,-424,-270,-47,7,10,2990,2,-2,-1,0,37496,143,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2128,0
2139,-8196,-450,-284,-43,6,10,2990,1,2,-1,0,37494,144,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2138,0
2149,-8162,-454,-280,-45,10,2,2992,0,1,-1,0,37485,138,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2149,0
2159,-8174,-416,-270,-42,6,-7,2991,0,-4,-1,0,37486,136,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2159,0
2169,-8210,-482,-262,-47,0,-4,2990,0,-1,-1,0,37490,132,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2169,0
2179,-8158,-424,-274,-46,4,-5,2991,-1,1,-2,0,37490,134,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2178,0
2189,-8164,-472,-256,-57,5,-1,2992,5,3,-2,0,37489,141,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2188,0
2199,-8146,-508,-214,-54,9,-3,2990,-3,-2,-1,0,37492,138,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8017,0,2198,0
2209,-8126,-448,-228,-58,21,-2,2991,3,1,-1,0,37493,128,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2208,0
2219,-8164,-494,-256,-57,31,5,2990,-5,-1,-1,0,37492,122,23,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2218,0
2229,-8164,-460,-294,-56,29,5,2991,3,2,-1,0,37499,113,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2228,0
2239,-8146,-492,-326,-55,30,8,2989,-3,-2,0,0,37502,120,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8020,0,2238,0
2249,-8180,-464,-336,-51,21,7,2990,-5,1,-2,0,37505,115,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2248,0
2259,-8164,-436,-334,-47,10,2,2991,1,1,-2,0,37493,123,24,79,0,0,0,0,0,0,0,0,-32296,0,0,0,8016,0,2258,0
2269,-8156,-492,-310,-50,7,5,2991,2,4,-1,0,37490,130,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8016,0,2268,0
2279,-8178,-480,-254,-48,1,10,2992,4,3,-2,0,37486,133,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8020,0,2278,0
2289,-8112,-456,-222,-53,11,9,2989,-4,-5,-1,0,37488,134,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2288,0
2299,-8174,-520,-236,-56,15,19,2991,2,-1,0,0,37489,131,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2298,0
2309,-8158,-426,-254,-49,31,20,2991,-4,0,-3,0,37491,137,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8017,0,2308,0
2319,-8170,-448,-296,-52,31,15,2991,1,-1,0,0,37490,145,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2318,0
2329,-8194,-448,-308,-49,27,8,2992,6,6,-1,0,37491,132,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2328,0
2339,-8208,-468,-330,-43,25,6,2992,3,2,-1,0,37491,112,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8017,0,2338,0
2349,-8200,-432,-344,-46,7,-3,2990,-1,0,-1,0,37492,114,24,79,0,0,0,0,0,0,0,0,-32296,0,0,0,8019,0,2348,0
2359,-8182,-484,-336,-47,2,3,2991,-2,0,0,0,37487,124,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8018,0,2358,0
2369,-8122,-472,-294,-46,-7,-1,2990,-1,-3,-1,0,37486,128,24,79,0,0,0,0,0,0,0,0,-32297,0,0,0,8017,0,2368,0
